InstanceName	InstancePath	Time	LimitTime	Objective	status	nbNodes
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance4.txt	0.0217033	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance0.txt	0.0283484	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance1.txt	0.0237319	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance2.txt	0.0325305	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance3.txt	0.0226109	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance4.txt	0.0291056	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance0.txt	0.0323533	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance1.txt	0.0247474	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance2.txt	0.0214467	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance3.txt	0.023268	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance4.txt	0.0227098	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance0.txt	0.024723	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance1.txt	0.0250211	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance2.txt	0.0207441	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance3.txt	0.0222813	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance4.txt	0.0288134	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance0.txt	0.0283807	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance1.txt	0.0045026	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance2.txt	0.0244415	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance3.txt	0.0259984	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance4.txt	0.020713	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance0.txt	0.0201483	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance1.txt	0.0204164	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance2.txt	0.0209674	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance3.txt	0.0210243	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance4.txt	0.0234302	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.4_mMax_2_m0_2/instance0.txt	0.0261093	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.4_mMax_2_m0_2/instance1.txt	0.0249426	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.4_mMax_2_m0_2/instance2.txt	0.0200987	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.4_mMax_2_m0_2/instance3.txt	0.0211515	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.4_mMax_2_m0_2/instance4.txt	0.0229994	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.6_mMax_2_m0_2/instance0.txt	0.0233913	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.6_mMax_2_m0_2/instance1.txt	0.0233918	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.6_mMax_2_m0_2/instance2.txt	0.0218228	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.6_mMax_2_m0_2/instance3.txt	0.0241373	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.6_mMax_2_m0_2/instance4.txt	0.0223512	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.8_mMax_2_m0_2/instance0.txt	0.0205519	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.8_mMax_2_m0_2/instance1.txt	0.026991	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.8_mMax_2_m0_2/instance2.txt	0.0228441	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.8_mMax_2_m0_2/instance3.txt	0.02665	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_0.8_mMax_2_m0_2/instance4.txt	0.0187671	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_1.0_mMax_2_m0_2/instance0.txt	0.0268764	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_1.0_mMax_2_m0_2/instance1.txt	0.0266162	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_1.0_mMax_2_m0_2/instance2.txt	0.0260343	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_1.0_mMax_2_m0_2/instance3.txt	0.029213	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.6_rdd_1.0_mMax_2_m0_2/instance4.txt	0.0204311	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.2_mMax_2_m0_2/instance0.txt	0.0212925	600	1	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.2_mMax_2_m0_2/instance1.txt	0.0199949	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.2_mMax_2_m0_2/instance2.txt	0.0207886	600	1	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.2_mMax_2_m0_2/instance3.txt	0.0212842	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.2_mMax_2_m0_2/instance4.txt	0.0207382	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.4_mMax_2_m0_2/instance0.txt	0.0194545	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.4_mMax_2_m0_2/instance1.txt	0.021481	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.4_mMax_2_m0_2/instance2.txt	0.0226031	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.4_mMax_2_m0_2/instance3.txt	0.0203379	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.4_mMax_2_m0_2/instance4.txt	0.0229086	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.6_mMax_2_m0_2/instance0.txt	0.0244382	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.6_mMax_2_m0_2/instance1.txt	0.0211749	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.6_mMax_2_m0_2/instance2.txt	0.0197518	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.6_mMax_2_m0_2/instance3.txt	0.0214644	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.6_mMax_2_m0_2/instance4.txt	0.0204776	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.8_mMax_2_m0_2/instance0.txt	0.0250326	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.8_mMax_2_m0_2/instance1.txt	0.021606	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.8_mMax_2_m0_2/instance2.txt	0.0248525	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.8_mMax_2_m0_2/instance3.txt	0.0198686	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_0.8_mMax_2_m0_2/instance4.txt	0.0209492	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_1.0_mMax_2_m0_2/instance0.txt	0.0250638	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_1.0_mMax_2_m0_2/instance1.txt	0.0220816	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_1.0_mMax_2_m0_2/instance2.txt	0.0225166	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_1.0_mMax_2_m0_2/instance3.txt	0.0203556	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_0.8_rdd_1.0_mMax_2_m0_2/instance4.txt	0.0212114	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.2_mMax_2_m0_2/instance0.txt	0.017362	600	5	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.2_mMax_2_m0_2/instance1.txt	0.0176059	600	9	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.2_mMax_2_m0_2/instance2.txt	0.0197434	600	5	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.2_mMax_2_m0_2/instance3.txt	0.0180909	600	9	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.2_mMax_2_m0_2/instance4.txt	0.0190905	600	6	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.4_mMax_2_m0_2/instance0.txt	0.0233438	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.4_mMax_2_m0_2/instance1.txt	0.0206529	600	2	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.4_mMax_2_m0_2/instance2.txt	0.0181805	600	4	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.4_mMax_2_m0_2/instance3.txt	0.0259033	600	1	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.4_mMax_2_m0_2/instance4.txt	0.023904	600	5	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.6_mMax_2_m0_2/instance0.txt	0.0193841	600	5	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.6_mMax_2_m0_2/instance1.txt	0.0200399	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.6_mMax_2_m0_2/instance2.txt	0.0195911	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.6_mMax_2_m0_2/instance3.txt	0.0224833	600	2	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.6_mMax_2_m0_2/instance4.txt	0.0240773	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.8_mMax_2_m0_2/instance0.txt	0.0230618	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.8_mMax_2_m0_2/instance1.txt	0.0271785	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.8_mMax_2_m0_2/instance2.txt	0.0275074	600	2	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.8_mMax_2_m0_2/instance3.txt	0.0232516	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_0.8_mMax_2_m0_2/instance4.txt	0.0269318	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_1.0_mMax_2_m0_2/instance0.txt	0.0211729	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_1.0_mMax_2_m0_2/instance1.txt	0.0201749	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_1.0_mMax_2_m0_2/instance2.txt	0.0208624	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_1.0_mMax_2_m0_2/instance3.txt	0.0220592	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_7_N_30_tf_1.0_rdd_1.0_mMax_2_m0_2/instance4.txt	0.0271165	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.2_mMax_2_m0_2/instance0.txt	21.2747	600	106	Optimal	9480
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.2_mMax_2_m0_2/instance1.txt	1.81288	600	123	Optimal	1383
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.2_mMax_2_m0_2/instance2.txt	21.5926	600	111	Optimal	8240
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.2_mMax_2_m0_2/instance3.txt	3.94768	600	94	Optimal	3086
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.2_mMax_2_m0_2/instance4.txt	14.4758	600	93	Optimal	6852
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.4_mMax_2_m0_2/instance0.txt	13.5869	600	115	Optimal	3435
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.4_mMax_2_m0_2/instance1.txt	4.55827	600	97	Optimal	2280
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.4_mMax_2_m0_2/instance2.txt	55.2163	600	98	Optimal	49541
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.4_mMax_2_m0_2/instance3.txt	5.63257	600	111	Optimal	2665
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.4_mMax_2_m0_2/instance4.txt	25.2452	600	80	Optimal	7234
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.6_mMax_2_m0_2/instance0.txt	9.6255	600	78	Optimal	1716
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.6_mMax_2_m0_2/instance1.txt	46.4083	600	97	Optimal	10598
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.6_mMax_2_m0_2/instance2.txt	19.5653	600	67	Optimal	4664
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.6_mMax_2_m0_2/instance3.txt	20.0101	600	91	Optimal	9307
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.6_mMax_2_m0_2/instance4.txt	5.54003	600	126	Optimal	3554
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.8_mMax_2_m0_2/instance0.txt	12.8264	600	94	Optimal	4593
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.8_mMax_2_m0_2/instance1.txt	36.4934	600	66	Optimal	10620
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.8_mMax_2_m0_2/instance2.txt	105.318	600	86	Optimal	136314
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.8_mMax_2_m0_2/instance3.txt	85.4321	600	95	Optimal	21850
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_0.8_mMax_2_m0_2/instance4.txt	9.98892	600	88	Optimal	3752
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_1.0_mMax_2_m0_2/instance0.txt	104.649	600	69	Optimal	15813
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_1.0_mMax_2_m0_2/instance1.txt	9.19307	600	103	Optimal	2065
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_1.0_mMax_2_m0_2/instance2.txt	71.5921	600	105	Optimal	46776
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_1.0_mMax_2_m0_2/instance3.txt	3.72567	600	108	Optimal	3263
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.2_rdd_1.0_mMax_2_m0_2/instance4.txt	29.8724	600	89	Optimal	7435
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance0.txt	3.84838	600	121	Optimal	2298
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance1.txt	6.05266	600	115	Optimal	1786
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance2.txt	8.97709	600	112	Optimal	7256
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance3.txt	18.1038	600	106	Optimal	4740
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.2_mMax_2_m0_2/instance4.txt	3.37829	600	116	Optimal	1264
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance0.txt	6.98204	600	88	Optimal	3789
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance1.txt	1.10033	600	89	Optimal	471
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance2.txt	35.612	600	117	Optimal	11316
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance3.txt	2.08878	600	87	Optimal	1455
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.4_mMax_2_m0_2/instance4.txt	5.94009	600	116	Optimal	4820
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance0.txt	20.7557	600	116	Optimal	10050
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance1.txt	21.0434	600	109	Optimal	9823
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance2.txt	5.11831	600	90	Optimal	2196
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance3.txt	11.2542	600	96	Optimal	2958
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.6_mMax_2_m0_2/instance4.txt	7.30057	600	75	Optimal	2790
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance0.txt	7.77766	600	83	Optimal	2729
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance1.txt	7.24163	600	84	Optimal	2789
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance2.txt	2.02379	600	105	Optimal	469
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance3.txt	3.27276	600	108	Optimal	1989
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_0.8_mMax_2_m0_2/instance4.txt	12.5941	600	120	Optimal	11817
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance0.txt	12.0222	600	80	Optimal	4746
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance1.txt	13.9443	600	129	Optimal	4050
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance2.txt	8.54421	600	97	Optimal	2910
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance3.txt	16.7468	600	97	Optimal	4476
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.4_rdd_1.0_mMax_2_m0_2/instance4.txt	34.3292	600	117	Optimal	13379
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance0.txt	3.09612	600	151	Optimal	1345
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance1.txt	4.22606	600	148	Optimal	1324
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance2.txt	2.40754	600	150	Optimal	1260
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance3.txt	1.91907	600	118	Optimal	2036
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_30_N_30_tf_0.6_rdd_0.2_mMax_2_m0_2/instance4.txt	2.42575	600	127	Optimal	1714
